################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfFREG: "Fond de la Rivi�re de l''Est" - Local} (All data)} {RDCFREG}
# FILENAME: RDCFREG_all.txt
# COORD:364587	7654957
#
# CREATED: 12-Oct-2022 18:33:21 by sysop@pitondescalumets
# COPYRIGHT: MMXXII, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS Eastern(m) Northern(m) Up(m) dE dN dU Orbit East_treat(m) North_treat(m) Up_treat(m)
2017 02 10 11 59 00 5780292.377308 -2360178.442525 1780.456690 0.010000 0.010000 0.010000 0.000000 5780292.376699 -2360178.442995 1780.456690
2017 02 11 11 59 00 5780292.378159 -2360178.434778 1780.448990 0.010000 0.010000 0.010000 0.000000 5780292.377534 -2360178.435259 1780.448990
2017 02 12 11 59 00 5780292.362050 -2360178.442991 1780.458670 0.010000 0.010000 0.010000 0.000000 5780292.361410 -2360178.443484 1780.458670
2017 02 13 11 59 00 5780292.366111 -2360178.436504 1780.465760 0.010000 0.010000 0.010000 0.000000 5780292.365456 -2360178.437009 1780.465760
2017 02 14 11 59 00 5780292.373832 -2360178.441887 1780.462650 0.010000 0.010000 0.010000 0.000000 5780292.373162 -2360178.442403 1780.462650
2017 02 15 11 59 00 5780292.366713 -2360178.436919 1780.443300 0.010000 0.010000 0.010000 0.000000 5780292.366027 -2360178.437448 1780.443300
2017 02 16 11 59 00 5780292.379544 -2360178.443072 1780.442160 0.010000 0.010000 0.010000 0.000000 5780292.378843 -2360178.443612 1780.442160
2017 02 17 11 59 00 5780292.379135 -2360178.433455 1780.444720 0.010000 0.010000 0.010000 0.000000 5780292.378419 -2360178.434007 1780.444720
2017 02 21 11 59 00 5780292.373889 -2360178.441517 1780.449030 0.010000 0.010000 0.010000 0.000000 5780292.373112 -2360178.442115 1780.449030
2017 02 22 11 59 00 5780292.374660 -2360178.433849 1780.455900 0.010000 0.010000 0.010000 0.000000 5780292.373868 -2360178.434460 1780.455900
2017 02 23 11 59 00 5780292.362781 -2360178.434252 1780.458240 0.010000 0.010000 0.010000 0.000000 5780292.361973 -2360178.434875 1780.458240
2017 02 24 11 59 00 5780292.361362 -2360178.437775 1780.457220 0.010000 0.010000 0.010000 0.000000 5780292.360539 -2360178.438409 1780.457220
2017 02 25 11 59 00 5780292.374983 -2360178.437688 1780.463710 0.010000 0.010000 0.010000 0.000000 5780292.374145 -2360178.438334 1780.463710
2017 02 26 11 59 00 5780292.376164 -2360178.437881 1780.448130 0.010000 0.010000 0.010000 0.000000 5780292.375311 -2360178.438538 1780.448130
2017 02 27 11 59 00 5780292.375415 -2360178.436404 1780.453280 0.010000 0.010000 0.010000 0.000000 5780292.374546 -2360178.437073 1780.453280
2017 02 28 11 59 00 5780292.379256 -2360178.445097 1780.439890 0.010000 0.010000 0.010000 0.000000 5780292.378372 -2360178.445777 1780.439890
2017 03 01 11 59 00 5780292.371947 -2360178.443189 1780.428720 0.010000 0.010000 0.010000 0.000000 5780292.371048 -2360178.443882 1780.428720
2017 03 02 11 59 00 5780292.372898 -2360178.449032 1780.443650 0.010000 0.010000 0.010000 0.000000 5780292.371984 -2360178.449737 1780.443650
2017 03 03 11 59 00 5780292.376439 -2360178.443705 1780.444250 0.010000 0.010000 0.010000 0.000000 5780292.375509 -2360178.444421 1780.444250
2017 03 04 11 59 00 5780292.378260 -2360178.442938 1780.439810 0.010000 0.010000 0.010000 0.000000 5780292.377315 -2360178.443666 1780.439810
2017 03 05 11 59 00 5780292.374531 -2360178.448891 1780.445430 0.010000 0.010000 0.010000 0.000000 5780292.373571 -2360178.449630 1780.445430
2017 03 06 11 59 00 5780292.382332 -2360178.444854 1780.442100 0.010000 0.010000 0.010000 0.000000 5780292.381357 -2360178.445605 1780.442100
2017 03 07 11 59 00 5780292.376113 -2360178.449377 1780.450690 0.010000 0.010000 0.010000 0.000000 5780292.375122 -2360178.450140 1780.450690
2017 03 08 11 59 00 5780292.380034 -2360178.439619 1780.456350 0.010000 0.010000 0.010000 0.000000 5780292.379028 -2360178.440394 1780.456350
2017 03 09 11 59 00 5780292.380525 -2360178.437352 1780.455360 0.010000 0.010000 0.010000 0.000000 5780292.379504 -2360178.438139 1780.455360
2017 03 10 11 59 00 5780292.376236 -2360178.431905 1780.448120 0.010000 0.010000 0.013500 0.000000 5780292.375200 -2360178.432703 1780.448120
2017 03 11 11 59 00 5780292.379507 -2360178.440678 1780.449580 0.010000 0.010000 0.010000 0.000000 5780292.378455 -2360178.441488 1780.449580
2017 03 12 11 59 00 5780292.373688 -2360178.447011 1780.441370 0.010000 0.010000 0.010000 0.000000 5780292.372621 -2360178.447833 1780.441370
2017 03 13 11 59 00 5780292.368069 -2360178.438474 1780.437980 0.010000 0.010000 0.010000 0.000000 5780292.366987 -2360178.439307 1780.437980
2017 03 14 11 59 00 5780292.369610 -2360178.440077 1780.448790 0.010000 0.010000 0.010000 0.000000 5780292.368513 -2360178.440922 1780.448790
2017 03 15 11 59 00 5780292.379321 -2360178.442379 1780.438350 0.010000 0.010000 0.010000 0.000000 5780292.378208 -2360178.443236 1780.438350
2017 03 16 11 59 00 5780292.381022 -2360178.441372 1780.442370 0.010000 0.010000 0.010000 0.000000 5780292.379894 -2360178.442241 1780.442370
2017 03 17 11 59 00 5780292.370593 -2360178.434805 1780.437310 0.010000 0.010000 0.010000 0.000000 5780292.369450 -2360178.435686 1780.437310
2017 03 21 11 59 00 5780292.368957 -2360178.442677 1780.437020 0.010000 0.010000 0.010000 0.000000 5780292.367753 -2360178.443604 1780.437020
2017 03 22 11 59 00 5780292.368828 -2360178.446929 1780.426420 0.010000 0.010000 0.010000 0.000000 5780292.367608 -2360178.447869 1780.426420
2017 03 23 11 59 00 5780292.369509 -2360178.436412 1780.435390 0.010000 0.010000 0.010000 0.000000 5780292.368274 -2360178.437363 1780.435390
2017 03 24 11 59 00 5780292.372700 -2360178.437005 1780.444720 0.010000 0.010000 0.010000 0.000000 5780292.371450 -2360178.437968 1780.444720
2017 03 25 11 59 00 5780292.369021 -2360178.435088 1780.444060 0.010000 0.010000 0.010000 0.000000 5780292.367756 -2360178.436062 1780.444060
2017 03 26 11 59 00 5780292.376522 -2360178.435791 1780.455530 0.010000 0.010000 0.010000 0.000000 5780292.375241 -2360178.436777 1780.455530
2017 03 27 11 59 00 5780292.379003 -2360178.434964 1780.453350 0.010000 0.010000 0.010000 0.000000 5780292.377707 -2360178.435962 1780.453350
2017 03 28 11 59 00 5780292.375584 -2360178.425877 1780.450930 0.010000 0.010000 0.010000 0.000000 5780292.374273 -2360178.426886 1780.450930
2017 03 29 11 59 00 5780292.373385 -2360178.432339 1780.452430 0.010000 0.010000 0.010000 0.000000 5780292.372059 -2360178.433361 1780.452430
2017 03 30 11 59 00 5780292.374616 -2360178.428552 1780.442600 0.010000 0.010000 0.010000 0.000000 5780292.373274 -2360178.429585 1780.442600
2017 03 31 11 59 00 5780292.368667 -2360178.425485 1780.451130 0.010000 0.010000 0.010000 0.000000 5780292.367310 -2360178.426530 1780.451130
2017 04 01 11 59 00 5780292.377458 -2360178.426768 1780.445360 0.010000 0.010000 0.010000 0.000000 5780292.376086 -2360178.427825 1780.445360
2017 04 02 11 59 00 5780292.375879 -2360178.432121 1780.460350 0.010000 0.010000 0.010000 0.000000 5780292.374492 -2360178.433189 1780.460350
2017 04 03 11 59 00 5780292.376630 -2360178.433964 1780.459780 0.010000 0.010000 0.010000 0.000000 5780292.375227 -2360178.435044 1780.459780
2017 04 04 11 59 00 5780292.365691 -2360178.436566 1780.454690 0.010000 0.010000 0.010000 0.000000 5780292.364273 -2360178.437658 1780.454690
2017 04 05 11 59 00 5780292.367582 -2360178.440059 1780.437480 0.010000 0.010000 0.010000 0.000000 5780292.366149 -2360178.441163 1780.437480
2017 04 06 11 59 00 5780292.380033 -2360178.435712 1780.456000 0.010000 0.010000 0.010000 0.000000 5780292.378585 -2360178.436827 1780.456000
2017 04 07 11 59 00 5780292.378844 -2360178.435525 1780.446800 0.010000 0.010000 0.010000 0.000000 5780292.377380 -2360178.436652 1780.446800
2017 04 08 11 59 00 5780292.366505 -2360178.436058 1780.456960 0.010000 0.010000 0.010000 0.000000 5780292.365026 -2360178.437197 1780.456960
2017 04 09 11 59 00 5780292.363256 -2360178.435091 1780.484880 0.010000 0.010000 0.010000 0.000000 5780292.361762 -2360178.436241 1780.484880
2017 04 10 11 59 00 5780292.376607 -2360178.442514 1780.459550 0.010000 0.010000 0.010000 0.000000 5780292.375098 -2360178.443676 1780.459550
2017 04 11 11 59 00 5780292.380378 -2360178.440546 1780.455990 0.010000 0.010000 0.010000 0.000000 5780292.378853 -2360178.441720 1780.455990
2017 04 12 11 59 00 5780292.379079 -2360178.437469 1780.450520 0.010000 0.010000 0.010000 0.000000 5780292.377539 -2360178.438655 1780.450520
2017 04 13 11 59 00 5780292.375310 -2360178.443682 1780.421140 0.010000 0.010000 0.010490 0.000000 5780292.373755 -2360178.444880 1780.421140
2017 04 14 11 59 00 5780292.374961 -2360178.435395 1780.445960 0.010000 0.010000 0.010140 0.000000 5780292.373391 -2360178.436604 1780.445960
2017 04 15 11 59 00 5780292.377312 -2360178.439188 1780.443420 0.010000 0.010000 0.010000 0.000000 5780292.375726 -2360178.440409 1780.443420
2017 04 16 11 59 00 5780292.377133 -2360178.435901 1780.452990 0.010000 0.010000 0.010000 0.000000 5780292.375532 -2360178.437133 1780.452990
2017 04 17 11 59 00 5780292.377874 -2360178.439464 1780.449180 0.010000 0.010000 0.010000 0.000000 5780292.376258 -2360178.440708 1780.449180
2017 04 21 11 59 00 5780292.358608 -2360178.432065 1780.453150 0.010000 0.010000 0.010000 0.000000 5780292.356931 -2360178.433356 1780.453150
2017 04 22 11 59 00 5780292.368779 -2360178.435848 1780.460160 0.010000 0.010000 0.010000 0.000000 5780292.367087 -2360178.437151 1780.460160
2017 04 23 11 59 00 5780292.370980 -2360178.439391 1780.455220 0.010000 0.010000 0.010000 0.000000 5780292.369272 -2360178.440706 1780.455220
2017 04 24 11 59 00 5780292.378661 -2360178.438444 1780.448520 0.010000 0.010000 0.010000 0.000000 5780292.376938 -2360178.439770 1780.448520
2017 04 25 11 59 00 5780292.375102 -2360178.440576 1780.451100 0.010000 0.010000 0.010000 0.000000 5780292.373364 -2360178.441915 1780.451100
2017 04 26 11 59 00 5780292.373603 -2360178.434189 1780.451510 0.010000 0.010000 0.010000 0.000000 5780292.371850 -2360178.435539 1780.451510
2017 04 27 11 59 00 5780292.376054 -2360178.432762 1780.449550 0.010000 0.010000 0.010000 0.000000 5780292.374285 -2360178.434124 1780.449550
2017 04 28 11 59 00 5780292.382315 -2360178.433705 1780.437630 0.010000 0.010000 0.010000 0.000000 5780292.380531 -2360178.435079 1780.437630
2017 04 29 11 59 00 5780292.379106 -2360178.439388 1780.438640 0.010000 0.010000 0.010000 0.000000 5780292.377307 -2360178.440773 1780.438640
2017 04 30 11 59 00 5780292.375267 -2360178.444741 1780.440940 0.010000 0.010000 0.010000 0.000000 5780292.373453 -2360178.446138 1780.440940
2017 05 01 11 59 00 5780292.377678 -2360178.440654 1780.446530 0.010000 0.010000 0.010000 0.000000 5780292.375848 -2360178.442062 1780.446530
2017 05 02 11 59 00 5780292.373099 -2360178.435356 1780.425120 0.010000 0.010000 0.010000 0.000000 5780292.371254 -2360178.436777 1780.425120
2017 05 03 11 59 00 5780292.375410 -2360178.442809 1780.439590 0.010000 0.010000 0.010000 0.000000 5780292.373550 -2360178.444242 1780.439590
2017 05 04 11 59 00 5780292.375981 -2360178.439782 1780.451310 0.010000 0.010000 0.010000 0.000000 5780292.374106 -2360178.441226 1780.451310
2017 05 05 11 59 00 5780292.376392 -2360178.441505 1780.438580 0.010000 0.010000 0.010000 0.000000 5780292.374501 -2360178.442961 1780.438580
2017 05 06 11 59 00 5780292.378053 -2360178.442288 1780.438360 0.010000 0.010000 0.010000 0.000000 5780292.376147 -2360178.443755 1780.438360
2017 05 07 11 59 00 5780292.368704 -2360178.436111 1780.439610 0.010000 0.010000 0.010000 0.000000 5780292.366783 -2360178.437590 1780.439610
2017 05 08 11 59 00 5780292.375645 -2360178.445144 1780.441790 0.010000 0.010000 0.010000 0.000000 5780292.373709 -2360178.446634 1780.441790
2017 05 09 11 59 00 5780292.381656 -2360178.441386 1780.441290 0.010000 0.010000 0.010000 0.000000 5780292.379704 -2360178.442889 1780.441290
2017 05 10 11 59 00 5780292.383287 -2360178.446039 1780.446040 0.010000 0.010000 0.010000 0.000000 5780292.381320 -2360178.447554 1780.446040
2017 05 11 11 59 00 5780292.380958 -2360178.441972 1780.441870 0.010000 0.010000 0.010000 0.000000 5780292.378976 -2360178.443498 1780.441870
2017 05 12 11 59 00 5780292.385209 -2360178.447835 1780.445980 0.010000 0.010000 0.010000 0.000000 5780292.383212 -2360178.449373 1780.445980
2017 05 13 11 59 00 5780292.388490 -2360178.440278 1780.445190 0.010000 0.010000 0.010000 0.000000 5780292.386477 -2360178.441827 1780.445190
2017 05 14 11 59 00 5780292.389831 -2360178.448591 1780.429250 0.010000 0.010000 0.010000 0.000000 5780292.387803 -2360178.450152 1780.429250
2017 05 15 11 59 00 5780292.383792 -2360178.441244 1780.435020 0.010000 0.010000 0.010000 0.000000 5780292.381749 -2360178.442817 1780.435020
2017 05 16 11 59 00 5780292.387923 -2360178.443476 1780.441510 0.010000 0.010000 0.010000 0.000000 5780292.385865 -2360178.445061 1780.441510
2017 05 17 11 59 00 5780292.385114 -2360178.440809 1780.435740 0.010000 0.010000 0.010000 0.000000 5780292.383040 -2360178.442406 1780.435740
2017 05 21 11 59 00 5780292.386298 -2360178.435881 1780.443760 0.010000 0.010000 0.010000 0.000000 5780292.384163 -2360178.437524 1780.443760
2017 05 22 11 59 00 5780292.384289 -2360178.439343 1780.438720 0.010000 0.010000 0.010000 0.000000 5780292.382139 -2360178.440999 1780.438720
2017 05 23 11 59 00 5780292.387410 -2360178.440566 1780.442810 0.010000 0.010000 0.010000 0.000000 5780292.385245 -2360178.442233 1780.442810
2017 05 24 11 59 00 5780292.385121 -2360178.440099 1780.444510 0.010000 0.010000 0.010000 0.000000 5780292.382940 -2360178.441778 1780.444510
2017 05 25 11 59 00 5780292.383592 -2360178.443232 1780.441960 0.010000 0.010000 0.010000 0.000000 5780292.381396 -2360178.444923 1780.441960
2017 05 26 11 59 00 5780292.383353 -2360178.439015 1780.431280 0.010000 0.010000 0.010390 0.000000 5780292.381142 -2360178.440717 1780.431280
2017 05 27 11 59 00 5780292.376144 -2360178.441138 1780.442560 0.010000 0.010000 0.010000 0.000000 5780292.373918 -2360178.442852 1780.442560
2017 05 28 11 59 00 5780292.385825 -2360178.430001 1780.423020 0.010000 0.010000 0.010000 0.000000 5780292.383583 -2360178.431726 1780.423020
2017 05 29 11 59 00 5780292.383746 -2360178.438533 1780.438700 0.010000 0.010000 0.010000 0.000000 5780292.381489 -2360178.440271 1780.438700
2017 05 30 11 59 00 5780292.379137 -2360178.429526 1780.429800 0.010000 0.010000 0.010000 0.000000 5780292.376865 -2360178.431276 1780.429800
2017 05 31 11 59 00 5780292.380498 -2360178.437429 1780.437520 0.010000 0.010000 0.010000 0.000000 5780292.378211 -2360178.439190 1780.437520
2017 06 01 11 59 00 5780292.379229 -2360178.434712 1780.449210 0.010000 0.010000 0.010000 0.000000 5780292.376926 -2360178.436485 1780.449210
2017 06 02 11 59 00 5780292.381050 -2360178.433695 1780.438390 0.010000 0.010000 0.010000 0.000000 5780292.378732 -2360178.435479 1780.438390
2017 06 03 11 59 00 5780292.378941 -2360178.442778 1780.448430 0.010000 0.010000 0.010000 0.000000 5780292.376608 -2360178.444574 1780.448430
2017 06 04 11 59 00 5780292.378912 -2360178.440351 1780.437310 0.010000 0.010000 0.010000 0.000000 5780292.376564 -2360178.442159 1780.437310
2017 06 05 11 59 00 5780292.380293 -2360178.431633 1780.446800 0.010000 0.010000 0.010000 0.000000 5780292.377929 -2360178.433453 1780.446800
2017 06 06 11 59 00 5780292.376864 -2360178.434076 1780.436030 0.010000 0.010000 0.010000 0.000000 5780292.374485 -2360178.435908 1780.436030
2017 06 07 11 59 00 5780292.373995 -2360178.428549 1780.441180 0.010000 0.010000 0.010000 0.000000 5780292.371601 -2360178.430392 1780.441180
2017 06 08 11 59 00 5780292.374736 -2360178.436372 1780.434380 0.010000 0.010000 0.010000 0.000000 5780292.372327 -2360178.438227 1780.434380
2017 06 09 11 59 00 5780292.373367 -2360178.434985 1780.477310 0.010000 0.010000 0.010000 0.000000 5780292.370942 -2360178.436851 1780.477310
2017 06 10 11 59 00 5780292.357598 -2360178.440658 1780.445860 0.010000 0.010000 0.010000 0.000000 5780292.355158 -2360178.442536 1780.445860
2017 06 11 11 59 00 5780292.384559 -2360178.443221 1780.427160 0.010000 0.010000 0.010000 0.000000 5780292.382104 -2360178.445111 1780.427160
2017 06 12 11 59 00 5780292.374510 -2360178.440403 1780.437630 0.010000 0.010000 0.010000 0.000000 5780292.372040 -2360178.442305 1780.437630
2017 06 13 11 59 00 5780292.372421 -2360178.436496 1780.441270 0.010000 0.010000 0.010000 0.000000 5780292.369935 -2360178.438410 1780.441270
2017 06 14 11 59 00 5780292.373572 -2360178.435799 1780.437560 0.010000 0.010000 0.010000 0.000000 5780292.371071 -2360178.437724 1780.437560
2017 06 15 11 59 00 5780292.376263 -2360178.435932 1780.441430 0.010000 0.010000 0.010000 0.000000 5780292.373747 -2360178.437869 1780.441430
2017 06 16 11 59 00 5780292.373844 -2360178.436705 1780.434350 0.010000 0.010000 0.010000 0.000000 5780292.371313 -2360178.438654 1780.434350
2017 06 17 11 59 00 5780292.373575 -2360178.434998 1780.441680 0.010000 0.010000 0.010000 0.000000 5780292.371028 -2360178.436958 1780.441680
2017 06 21 11 59 00 5780292.374598 -2360178.432679 1780.444280 0.010000 0.010000 0.010000 0.000000 5780292.371991 -2360178.434687 1780.444280
2017 06 22 11 59 00 5780292.377269 -2360178.433692 1780.446720 0.010000 0.010000 0.010000 0.000000 5780292.374647 -2360178.435711 1780.446720
2017 06 23 11 59 00 5780292.371360 -2360178.434025 1780.442140 0.010000 0.010000 0.010000 0.000000 5780292.368723 -2360178.436056 1780.442140
2017 06 24 11 59 00 5780292.377921 -2360178.435588 1780.443630 0.010000 0.010000 0.010000 0.000000 5780292.375269 -2360178.437630 1780.443630
2017 06 25 11 59 00 5780292.373792 -2360178.434111 1780.451360 0.010000 0.010000 0.010000 0.000000 5780292.371124 -2360178.436165 1780.451360
2017 06 26 11 59 00 5780292.373473 -2360178.435453 1780.444150 0.010000 0.010000 0.010000 0.000000 5780292.370790 -2360178.437520 1780.444150
2017 06 27 11 59 00 5780292.381624 -2360178.445486 1780.432910 0.010000 0.010000 0.010000 0.000000 5780292.378926 -2360178.447564 1780.432910
2017 06 28 11 59 00 5780292.381785 -2360178.447039 1780.450010 0.010000 0.010000 0.010000 0.000000 5780292.379072 -2360178.449129 1780.450010
2017 06 29 11 59 00 5780292.378236 -2360178.438672 1780.438250 0.010000 0.010000 0.010000 0.000000 5780292.375507 -2360178.440773 1780.438250
2017 06 30 11 59 00 5780292.375417 -2360178.439745 1780.430260 0.010000 0.010000 0.010000 0.000000 5780292.372673 -2360178.441858 1780.430260
2017 07 01 11 59 00 5780292.378018 -2360178.438338 1780.442110 0.010000 0.010000 0.010000 0.000000 5780292.375259 -2360178.440463 1780.442110
2017 07 02 11 59 00 5780292.374419 -2360178.438951 1780.439830 0.010000 0.010000 0.010000 0.000000 5780292.371645 -2360178.441087 1780.439830
2017 07 03 11 59 00 5780292.375950 -2360178.440543 1780.446520 0.010000 0.010000 0.010000 0.000000 5780292.373160 -2360178.442692 1780.446520
2017 07 04 11 59 00 5780292.374451 -2360178.442916 1780.449420 0.010000 0.010000 0.010000 0.000000 5780292.371646 -2360178.445076 1780.449420
2017 07 05 11 59 00 5780292.370202 -2360178.434779 1780.428700 0.010000 0.010000 0.010000 0.000000 5780292.367382 -2360178.436951 1780.428700
2017 07 06 11 59 00 5780292.372563 -2360178.434202 1780.443500 0.010000 0.010000 0.010000 0.000000 5780292.369728 -2360178.436386 1780.443500
2017 07 06 11 59 00 5780292.372563 -2360178.434202 1780.443500 0.010000 0.010000 0.010000 0.000000 5780292.369728 -2360178.436386 1780.443500
2017 07 07 11 59 00 5780292.373464 -2360178.430855 1780.435200 0.010000 0.010000 0.010000 0.000000 5780292.370613 -2360178.433050 1780.435200
2017 07 08 11 59 00 5780292.384285 -2360178.437898 1780.453920 0.010000 0.010000 0.010000 0.000000 5780292.381419 -2360178.440105 1780.453920
2017 07 09 11 59 00 5780292.383206 -2360178.440020 1780.445120 0.010000 0.010000 0.010000 0.000000 5780292.380325 -2360178.442239 1780.445120
2017 07 10 11 59 00 5780292.374387 -2360178.439383 1780.445560 0.010000 0.010000 0.010000 0.000000 5780292.371491 -2360178.441614 1780.445560
2017 07 11 11 59 00 5780292.376768 -2360178.435046 1780.441280 0.010000 0.010000 0.010000 0.000000 5780292.373856 -2360178.437288 1780.441280
2017 07 12 11 59 00 5780292.372659 -2360178.436349 1780.452230 0.010000 0.010000 0.010000 0.000000 5780292.369732 -2360178.438603 1780.452230
2017 07 13 11 59 00 5780292.363650 -2360178.433402 1780.452210 0.010000 0.010000 0.010000 0.000000 5780292.360708 -2360178.435668 1780.452210
2017 07 14 11 59 00 5780292.376331 -2360178.434275 1780.445010 0.010000 0.010000 0.010000 0.000000 5780292.373374 -2360178.436552 1780.445010
2017 07 15 11 59 00 5780292.372442 -2360178.430608 1780.443760 0.010000 0.010000 0.010000 0.000000 5780292.369469 -2360178.432897 1780.443760
2017 07 16 11 59 00 5780292.374083 -2360178.441500 1780.442530 0.010000 0.010000 0.010000 0.000000 5780292.371095 -2360178.443801 1780.442530
2017 07 17 11 59 00 5780292.375674 -2360178.436903 1780.444380 0.010000 0.010000 0.010000 0.000000 5780292.372671 -2360178.439216 1780.444380
2017 07 21 11 59 00 5780292.373928 -2360178.440655 1780.440970 0.010000 0.010000 0.010000 0.000000 5780292.370864 -2360178.443014 1780.440970
