################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfRVAG: "Nouveau Rivals" - Local} (All data)} {RDCRVAG}
# FILENAME: RDCRVAG_all.txt
# COORD: 364992	7649259
#
# CREATED: 12-Oct-2022 18:35:16 by sysop@pitondescalumets
# COPYRIGHT: MMXXII, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS Eastern(m) Northern(m) Up(m) dE dN dU Orbit East_treat(m) North_treat(m) Up_treat(m)
2020 12 19 11 59 00 5778628.885806 -2365910.723314 2235.730190 0.010000 0.010000 0.010000 0.000000 5778628.863729 -2365910.740313 2235.730190
2020 12 20 11 59 00 5778628.893807 -2365910.730557 2235.711140 0.010000 0.010000 0.010000 0.000000 5778628.871715 -2365910.747568 2235.711140
2020 12 22 11 59 00 5778628.890459 -2365910.726673 2235.694530 0.010000 0.010000 0.010000 0.000000 5778628.868337 -2365910.743707 2235.694530
2020 12 23 11 59 00 5778628.896090 -2365910.728505 2235.705250 0.010000 0.010000 0.010000 0.000000 5778628.873952 -2365910.745551 2235.705250
2020 12 24 11 59 00 5778628.897341 -2365910.738608 2235.696950 0.010000 0.010000 0.010000 0.000000 5778628.875188 -2365910.755666 2235.696950
2020 12 25 11 59 00 5778628.890012 -2365910.731511 2235.689850 0.010000 0.010000 0.010000 0.000000 5778628.867844 -2365910.748581 2235.689850
2020 12 31 11 59 00 5778628.886718 -2365910.728658 2235.670370 0.010000 0.010000 0.010000 0.000000 5778628.864458 -2365910.745798 2235.670370
2021 01 01 11 59 00 5778628.903109 -2365910.735541 2235.676260 0.010000 0.010000 0.010000 0.000000 5778628.880834 -2365910.752693 2235.676260
2021 01 02 11 59 00 5778628.890910 -2365910.729364 2235.673170 0.010000 0.010000 0.010000 0.000000 5778628.868620 -2365910.746527 2235.673170
2021 01 03 11 59 00 5778628.897051 -2365910.730427 2235.673250 0.010000 0.010000 0.010000 0.000000 5778628.874745 -2365910.747602 2235.673250
2021 01 04 11 59 00 5778628.899432 -2365910.730040 2235.672380 0.010000 0.010000 0.010000 0.000000 5778628.877111 -2365910.747227 2235.672380
2021 01 05 11 59 00 5778628.889133 -2365910.727892 2235.682970 0.010000 0.010000 0.010000 0.000000 5778628.866797 -2365910.745091 2235.682970
2021 01 06 11 59 00 5778628.886184 -2365910.729495 2235.676230 0.010000 0.010000 0.010000 0.000000 5778628.863833 -2365910.746706 2235.676230
2021 01 07 11 59 00 5778628.894215 -2365910.728278 2235.659730 0.010000 0.010000 0.010000 0.000000 5778628.871848 -2365910.745500 2235.659730
2021 01 08 11 59 00 5778628.890816 -2365910.731961 2235.679110 0.010000 0.010000 0.010000 0.000000 5778628.868434 -2365910.749195 2235.679110
2021 01 09 11 59 00 5778628.885147 -2365910.734074 2235.689840 0.010000 0.010000 0.010000 0.000000 5778628.862750 -2365910.751320 2235.689840
2021 01 10 11 59 00 5778628.890818 -2365910.725577 2235.682380 0.010000 0.010000 0.010000 0.000000 5778628.868406 -2365910.742834 2235.682380
2021 01 11 11 59 00 5778628.881489 -2365910.735440 2235.686480 0.010000 0.010000 0.010000 0.000000 5778628.859061 -2365910.752709 2235.686480
2021 01 12 11 59 00 5778628.891280 -2365910.731012 2235.690980 0.010000 0.010000 0.010000 0.000000 5778628.868837 -2365910.748293 2235.690980
2021 01 13 11 59 00 5778628.895071 -2365910.724795 2235.677440 0.010000 0.010000 0.010000 0.000000 5778628.872613 -2365910.742088 2235.677440
2021 01 14 11 59 00 5778628.885742 -2365910.735858 2235.684330 0.010000 0.010000 0.010000 0.000000 5778628.863269 -2365910.753163 2235.684330
2021 01 15 11 59 00 5778628.893683 -2365910.723681 2235.682080 0.010000 0.010000 0.010000 0.000000 5778628.871194 -2365910.740997 2235.682080
2021 01 16 11 59 00 5778628.889294 -2365910.733314 2235.675570 0.010000 0.010000 0.010000 0.000000 5778628.866790 -2365910.750642 2235.675570
2021 01 17 11 59 00 5778628.894835 -2365910.727357 2235.668880 0.010000 0.010000 0.010000 0.000000 5778628.872316 -2365910.744696 2235.668880
2021 01 18 11 59 00 5778628.887886 -2365910.731220 2235.673600 0.010000 0.010000 0.010000 0.000000 5778628.865352 -2365910.748571 2235.673600
2021 01 19 11 59 00 5778628.897827 -2365910.731132 2235.679860 0.010000 0.010000 0.010000 0.000000 5778628.875277 -2365910.748496 2235.679860
2021 01 20 11 59 00 5778628.890598 -2365910.733555 2235.682570 0.010000 0.010000 0.010000 0.000000 5778628.868033 -2365910.750930 2235.682570
2021 01 22 11 59 00 5778628.888350 -2365910.734691 2235.676640 0.010000 0.010000 0.010000 0.000000 5778628.865755 -2365910.752089 2235.676640
2021 01 23 11 59 00 5778628.884701 -2365910.734024 2235.673240 0.010000 0.010000 0.010000 0.000000 5778628.862090 -2365910.751434 2235.673240
2021 01 24 11 59 00 5778628.892062 -2365910.735437 2235.676400 0.010000 0.010000 0.010000 0.000000 5778628.869436 -2365910.752858 2235.676400
2021 01 25 11 59 00 5778628.885563 -2365910.739230 2235.682370 0.010000 0.010000 0.010000 0.000000 5778628.862922 -2365910.756663 2235.682370
2021 01 26 11 59 00 5778628.889704 -2365910.730192 2235.675820 0.010000 0.010000 0.010000 0.000000 5778628.867048 -2365910.747638 2235.675820
2021 01 27 11 59 00 5778628.892885 -2365910.731275 2235.672570 0.010000 0.010000 0.010000 0.000000 5778628.870213 -2365910.748732 2235.672570
2021 01 28 11 59 00 5778628.891456 -2365910.731638 2235.684590 0.010000 0.010000 0.010000 0.000000 5778628.868769 -2365910.749107 2235.684590
2021 01 29 11 59 00 5778628.890677 -2365910.735611 2235.672710 0.010000 0.010000 0.010000 0.000000 5778628.867975 -2365910.753091 2235.672710
2021 01 30 11 59 00 5778628.893518 -2365910.725154 2235.687660 0.010000 0.010000 0.010000 0.000000 5778628.870801 -2365910.742646 2235.687660
2021 01 31 11 59 00 5778628.892009 -2365910.733937 2235.671000 0.010000 0.010000 0.010000 0.000000 5778628.869276 -2365910.751441 2235.671000
2021 02 01 11 59 00 5778628.893480 -2365910.729200 2235.672000 0.010000 0.010000 0.010000 0.000000 5778628.870732 -2365910.746715 2235.672000
2021 02 02 11 59 00 5778628.888531 -2365910.727792 2235.669950 0.010000 0.010000 0.010000 0.000000 5778628.865768 -2365910.745320 2235.669950
2021 02 03 11 59 00 5778628.889222 -2365910.731935 2235.650550 0.010000 0.010000 0.010000 0.000000 5778628.866444 -2365910.749474 2235.650550
2021 02 04 11 59 00 5778628.893873 -2365910.729668 2235.663570 0.010000 0.010000 0.010000 0.000000 5778628.871079 -2365910.747219 2235.663570
2021 02 05 11 59 00 5778628.889114 -2365910.728141 2235.677720 0.010000 0.010000 0.010000 0.000000 5778628.866305 -2365910.745704 2235.677720
2021 02 06 11 59 00 5778628.893545 -2365910.727514 2235.668250 0.010000 0.010000 0.010000 0.000000 5778628.870721 -2365910.745088 2235.668250
2021 02 07 11 59 00 5778628.889235 -2365910.729667 2235.664190 0.010000 0.010000 0.010000 0.000000 5778628.866397 -2365910.747253 2235.664190
2021 02 08 11 59 00 5778628.894556 -2365910.736490 2235.669090 0.010000 0.010000 0.010000 0.000000 5778628.871702 -2365910.754087 2235.669090
2021 02 09 11 59 00 5778628.892737 -2365910.738232 2235.675660 0.010000 0.010000 0.010000 0.000000 5778628.869868 -2365910.755842 2235.675660
2021 02 10 11 59 00 5778628.893798 -2365910.736775 2235.663860 0.010000 0.010000 0.010000 0.000000 5778628.870914 -2365910.754397 2235.663860
2021 02 11 11 59 00 5778628.892439 -2365910.727818 2235.660410 0.010000 0.010000 0.010000 0.000000 5778628.869540 -2365910.745451 2235.660410
2021 02 12 11 59 00 5778628.891250 -2365910.727911 2235.675530 0.010000 0.010000 0.010000 0.000000 5778628.868335 -2365910.745556 2235.675530
2021 02 13 11 59 00 5778628.888501 -2365910.732064 2235.667570 0.010000 0.010000 0.010000 0.000000 5778628.865571 -2365910.749720 2235.667570
2021 02 14 11 59 00 5778628.889772 -2365910.729857 2235.662400 0.010000 0.010000 0.010000 0.000000 5778628.866827 -2365910.747525 2235.662400
2021 02 15 11 59 00 5778628.888673 -2365910.731689 2235.676220 0.010000 0.010000 0.010000 0.000000 5778628.865713 -2365910.749370 2235.676220
2021 02 16 11 59 00 5778628.890184 -2365910.733652 2235.656230 0.010000 0.010000 0.010000 0.000000 5778628.867208 -2365910.751344 2235.656230
2021 02 17 11 59 00 5778628.894655 -2365910.735385 2235.664460 0.010000 0.010000 0.010000 0.000000 5778628.871664 -2365910.753089 2235.664460
2021 02 18 11 59 00 5778628.888376 -2365910.739058 2235.675340 0.010000 0.010000 0.010000 0.000000 5778628.865370 -2365910.756773 2235.675340
2021 02 19 11 59 00 5778628.888977 -2365910.728571 2235.666270 0.010000 0.010000 0.010000 0.000000 5778628.865956 -2365910.746298 2235.666270
2021 02 20 11 59 00 5778628.886298 -2365910.731014 2235.661460 0.010000 0.010000 0.010000 0.000000 5778628.863261 -2365910.748753 2235.661460
2021 02 21 11 59 00 5778628.894169 -2365910.730057 2235.659680 0.010000 0.010000 0.010000 0.000000 5778628.871117 -2365910.747807 2235.659680
2021 02 22 11 59 00 5778628.895080 -2365910.733249 2235.663230 0.010000 0.010000 0.010000 0.000000 5778628.872013 -2365910.751012 2235.663230
2021 02 23 11 59 00 5778628.891271 -2365910.735732 2235.671960 0.010000 0.010000 0.010000 0.000000 5778628.868189 -2365910.753506 2235.671960
2021 02 24 11 59 00 5778628.890762 -2365910.736655 2235.666970 0.010000 0.010000 0.010000 0.000000 5778628.867664 -2365910.754441 2235.666970
2021 02 25 11 59 00 5778628.891843 -2365910.735108 2235.659060 0.010000 0.010000 0.010000 0.000000 5778628.868730 -2365910.752906 2235.659060
2021 02 26 11 59 00 5778628.889454 -2365910.732491 2235.657710 0.010000 0.010000 0.010000 0.000000 5778628.866326 -2365910.750300 2235.657710
2021 02 27 11 59 00 5778628.889345 -2365910.733874 2235.665090 0.010000 0.010000 0.010000 0.000000 5778628.866202 -2365910.751695 2235.665090
2021 02 28 11 59 00 5778628.893086 -2365910.737747 2235.658150 0.010000 0.010000 0.010000 0.000000 5778628.869927 -2365910.755579 2235.658150
2021 03 01 11 59 00 5778628.889537 -2365910.730819 2235.657180 0.010000 0.010000 0.010000 0.000000 5778628.866363 -2365910.748664 2235.657180
2021 03 02 11 59 00 5778628.888138 -2365910.731222 2235.663220 0.010000 0.010000 0.010000 0.000000 5778628.864949 -2365910.749078 2235.663220
2021 03 03 11 59 00 5778628.892199 -2365910.742175 2235.664070 0.010000 0.010000 0.010000 0.000000 5778628.868995 -2365910.760043 2235.664070
2021 03 04 11 59 00 5778628.886800 -2365910.732248 2235.668960 0.010000 0.010000 0.010000 0.000000 5778628.863580 -2365910.750128 2235.668960
2021 03 05 11 59 00 5778628.892801 -2365910.730581 2235.659810 0.010000 0.010000 0.010000 0.000000 5778628.869566 -2365910.748472 2235.659810
2021 03 06 11 59 00 5778628.886802 -2365910.733904 2235.661170 0.010000 0.010000 0.010000 0.000000 5778628.863552 -2365910.751807 2235.661170
2021 03 07 11 59 00 5778628.886693 -2365910.737507 2235.662970 0.010000 0.010000 0.010000 0.000000 5778628.863427 -2365910.755421 2235.662970
2021 03 08 11 59 00 5778628.887164 -2365910.733019 2235.667900 0.010000 0.010000 0.010000 0.000000 5778628.863883 -2365910.750946 2235.667900
2021 03 09 11 59 00 5778628.889445 -2365910.734342 2235.666940 0.010000 0.010000 0.010000 0.000000 5778628.866149 -2365910.752281 2235.666940
2021 03 10 11 59 00 5778628.889416 -2365910.739625 2235.655140 0.010000 0.010000 0.010000 0.000000 5778628.866105 -2365910.757575 2235.655140
2021 03 11 11 59 00 5778629.205987 -2365911.022118 2235.338920 0.010000 0.010000 0.010000 0.000000 5778629.182660 -2365911.040080 2235.338920
2021 03 12 11 59 00 5778628.888808 -2365910.730011 2235.657880 0.010000 0.010000 0.010000 0.000000 5778628.865466 -2365910.747984 2235.657880
2021 03 13 11 59 00 5778628.894139 -2365910.732054 2235.647250 0.010000 0.010000 0.010000 0.000000 5778628.870782 -2365910.750039 2235.647250
2021 03 14 11 59 00 5778628.890290 -2365910.734567 2235.659150 0.010000 0.010000 0.010000 0.000000 5778628.866918 -2365910.752564 2235.659150
2021 03 15 11 59 00 5778628.884691 -2365910.732779 2235.666900 0.010000 0.010000 0.010000 0.000000 5778628.861303 -2365910.750788 2235.666900
2021 03 16 11 59 00 5778628.887732 -2365910.732372 2235.657860 0.010000 0.010000 0.010000 0.000000 5778628.864329 -2365910.750393 2235.657860
2021 03 17 11 59 00 5778628.884083 -2365910.738395 2235.656770 0.010000 0.010000 0.010000 0.000000 5778628.860665 -2365910.756427 2235.656770
2021 03 18 11 59 00 5778628.890444 -2365910.733638 2235.651030 0.010000 0.010000 0.010000 0.000000 5778628.867011 -2365910.751682 2235.651030
2021 03 19 11 59 00 5778628.887965 -2365910.732751 2235.651500 0.010000 0.010000 0.010000 0.000000 5778628.864516 -2365910.750807 2235.651500
2021 03 20 11 59 00 5778628.884576 -2365910.738984 2235.667080 0.010000 0.010000 0.010000 0.000000 5778628.861112 -2365910.757051 2235.667080
2021 03 21 11 59 00 5778628.881857 -2365910.734867 2235.641140 0.010000 0.010000 0.010000 0.000000 5778628.858378 -2365910.752946 2235.641140
2021 03 22 11 59 00 5778628.877938 -2365910.730419 2235.689040 0.010000 0.010000 0.010000 0.000000 5778628.854444 -2365910.748510 2235.689040
2021 03 23 11 59 00 5778628.883439 -2365910.740782 2235.663720 0.010000 0.010000 0.010000 0.000000 5778628.859929 -2365910.758885 2235.663720
2021 03 24 11 59 00 5778628.887200 -2365910.745185 2235.659490 0.010000 0.010000 0.010000 0.000000 5778628.863675 -2365910.763300 2235.659490
2021 03 25 11 59 00 5778628.884101 -2365910.736868 2235.654530 0.010000 0.010000 0.010000 0.000000 5778628.860561 -2365910.754994 2235.654530
2021 03 26 11 59 00 5778628.883492 -2365910.742981 2235.653350 0.010000 0.010000 0.010000 0.000000 5778628.859937 -2365910.761119 2235.653350
2021 03 27 11 59 00 5778628.880123 -2365910.744974 2235.670360 0.010000 0.010000 0.010000 0.000000 5778628.856552 -2365910.763123 2235.670360
2021 03 28 11 59 00 5778628.881074 -2365910.745287 2235.667040 0.010000 0.010000 0.010000 0.000000 5778628.857488 -2365910.763448 2235.667040
2021 03 29 11 59 00 5778628.868695 -2365910.741879 2235.695750 0.010000 0.010000 0.010000 0.000000 5778628.845094 -2365910.760053 2235.695750
2021 03 30 11 59 00 5778628.876126 -2365910.742162 2235.682970 0.010000 0.010000 0.010000 0.000000 5778628.852510 -2365910.760347 2235.682970
2021 03 31 11 59 00 5778628.883247 -2365910.741415 2235.652610 0.010000 0.010000 0.010000 0.000000 5778628.859615 -2365910.759612 2235.652610
2021 04 01 11 59 00 5778628.882878 -2365910.741358 2235.654220 0.010000 0.010000 0.010000 0.000000 5778628.859231 -2365910.759566 2235.654220
2021 04 02 11 59 00 5778628.884619 -2365910.737021 2235.667990 0.010000 0.010000 0.010000 0.000000 5778628.860957 -2365910.755241 2235.667990
2021 04 03 11 59 00 5778628.889900 -2365910.737824 2235.659610 0.010000 0.010000 0.010000 0.000000 5778628.866223 -2365910.756055 2235.659610
2021 04 04 11 59 00 5778628.888681 -2365910.735336 2235.668140 0.010000 0.010000 0.010000 0.000000 5778628.864988 -2365910.753580 2235.668140
2021 04 05 11 59 00 5778628.875652 -2365910.742519 2235.676540 0.010000 0.010000 0.010000 0.000000 5778628.851944 -2365910.760775 2235.676540
2021 04 06 11 59 00 5778628.880643 -2365910.736902 2235.673900 0.010000 0.010000 0.010000 0.000000 5778628.856920 -2365910.755169 2235.673900
2021 04 07 11 59 00 5778628.887654 -2365910.744565 2235.662960 0.010000 0.010000 0.010000 0.000000 5778628.863916 -2365910.762844 2235.662960
2021 04 08 11 59 00 5778628.886335 -2365910.736068 2235.668890 0.010000 0.010000 0.010000 0.000000 5778628.862581 -2365910.754358 2235.668890
2021 04 09 11 59 00 5778628.889236 -2365910.740771 2235.674020 0.010000 0.010000 0.010000 0.000000 5778628.865467 -2365910.759073 2235.674020
2021 04 10 11 59 00 5778628.878287 -2365910.743844 2235.683330 0.010000 0.010000 0.010000 0.000000 5778628.854503 -2365910.762158 2235.683330
2021 04 11 11 59 00 5778628.896668 -2365910.731066 2235.663130 0.010000 0.010000 0.010000 0.000000 5778628.872869 -2365910.749392 2235.663130
2021 04 12 11 59 00 5778628.889629 -2365910.736819 2235.658530 0.010000 0.010000 0.010000 0.000000 5778628.865814 -2365910.755157 2235.658530
2021 04 13 11 59 00 5778628.897850 -2365910.734762 2235.656420 0.010000 0.010000 0.010000 0.000000 5778628.874020 -2365910.753111 2235.656420
2021 04 14 11 59 00 5778628.900291 -2365910.733185 2235.669840 0.010000 0.010000 0.010000 0.000000 5778628.876446 -2365910.751546 2235.669840
2021 04 15 11 59 00 5778628.880742 -2365910.738238 2235.678570 0.010000 0.010000 0.010000 0.000000 5778628.856882 -2365910.756611 2235.678570
2021 04 16 11 59 00 5778628.899533 -2365910.726081 2235.646670 0.010000 0.010000 0.010000 0.000000 5778628.875657 -2365910.744465 2235.646670
2021 04 17 11 59 00 5778628.883924 -2365910.733974 2235.653680 0.010000 0.010000 0.010000 0.000000 5778628.860033 -2365910.752370 2235.653680
2021 04 18 11 59 00 5778628.898465 -2365910.729286 2235.651870 0.010000 0.010000 0.010000 0.000000 5778628.874559 -2365910.747694 2235.651870
2021 04 19 11 59 00 5778628.902956 -2365910.726509 2235.646760 0.010000 0.010000 0.010000 0.000000 5778628.879035 -2365910.744929 2235.646760
2021 04 20 11 59 00 5778628.895947 -2365910.725282 2235.637180 0.010000 0.010000 0.010000 0.000000 5778628.872010 -2365910.743714 2235.637180
2021 04 21 11 59 00 5778628.893338 -2365910.727925 2235.667570 0.010000 0.010000 0.010000 0.000000 5778628.869386 -2365910.746368 2235.667570
2021 04 22 11 59 00 5778628.894849 -2365910.732398 2235.658300 0.010000 0.010000 0.010000 0.000000 5778628.870882 -2365910.750853 2235.658300
2021 04 23 11 59 00 5778628.884680 -2365910.726471 2235.650120 0.010000 0.010000 0.010000 0.000000 5778628.860698 -2365910.744937 2235.650120
2021 04 24 11 59 00 5778628.896861 -2365910.738104 2235.663970 0.010000 0.010000 0.010000 0.000000 5778628.872863 -2365910.756582 2235.663970
2021 04 25 11 59 00 5778628.899782 -2365910.727516 2235.647580 0.010000 0.010000 0.010000 0.000000 5778628.875769 -2365910.746007 2235.647580
2021 04 26 11 59 00 5778628.903513 -2365910.732249 2235.670000 0.010000 0.010000 0.010000 0.000000 5778628.879485 -2365910.750751 2235.670000
2021 04 27 11 59 00 5778628.902544 -2365910.725572 2235.639830 0.010000 0.010000 0.010000 0.000000 5778628.878501 -2365910.744086 2235.639830
2021 04 28 11 59 00 5778628.898095 -2365910.731695 2235.650780 0.010000 0.010000 0.010000 0.000000 5778628.874036 -2365910.750220 2235.650780
2021 04 29 11 59 00 5778628.890356 -2365910.737858 2235.690520 0.010000 0.010000 0.010000 0.000000 5778628.866282 -2365910.756395 2235.690520
2021 04 30 11 59 00 5778628.883197 -2365910.738221 2235.672180 0.010000 0.010000 0.010000 0.000000 5778628.859108 -2365910.756770 2235.672180
2021 05 01 11 59 00 5778628.904638 -2365910.735344 2235.644790 0.010000 0.010000 0.010000 0.000000 5778628.880534 -2365910.753904 2235.644790
2021 05 02 11 59 00 5778628.902489 -2365910.734616 2235.644410 0.010000 0.010000 0.010000 0.000000 5778628.878369 -2365910.753189 2235.644410
2021 05 03 11 59 00 5778628.902220 -2365910.737799 2235.646720 0.010000 0.010000 0.010000 0.000000 5778628.878085 -2365910.756383 2235.646720
2021 05 04 11 59 00 5778628.901761 -2365910.738082 2235.652070 0.010000 0.010000 0.010000 0.000000 5778628.877611 -2365910.756678 2235.652070
2021 05 05 11 59 00 5778628.901282 -2365910.739495 2235.658600 0.010000 0.010000 0.010000 0.000000 5778628.877117 -2365910.758102 2235.658600
2021 05 06 11 59 00 5778628.887503 -2365910.749528 2235.678450 0.010000 0.010000 0.010000 0.000000 5778628.863322 -2365910.768147 2235.678450
2021 05 07 11 59 00 5778628.903964 -2365910.739051 2235.652260 0.010000 0.010000 0.010000 0.000000 5778628.879768 -2365910.757682 2235.652260
2021 05 08 11 59 00 5778628.908895 -2365910.744284 2235.630280 0.010000 0.010000 0.010000 0.000000 5778628.884684 -2365910.762926 2235.630280
2021 05 09 11 59 00 5778628.897076 -2365910.739566 2235.646130 0.010000 0.010000 0.010000 0.000000 5778628.872850 -2365910.758221 2235.646130
2021 05 10 11 59 00 5778628.901817 -2365910.738519 2235.641360 0.010000 0.010000 0.010000 0.000000 5778628.877575 -2365910.757185 2235.641360
2021 05 11 11 59 00 5778628.901138 -2365910.741492 2235.638130 0.010000 0.010000 0.010000 0.000000 5778628.876881 -2365910.760170 2235.638130
2021 05 12 11 59 00 5778628.887619 -2365910.748045 2235.685070 0.010000 0.010000 0.010000 0.000000 5778628.863347 -2365910.766735 2235.685070
2021 05 13 11 59 00 5778628.901540 -2365910.737978 2235.638170 0.010000 0.010000 0.010000 0.000000 5778628.877252 -2365910.756679 2235.638170
2021 05 14 11 59 00 5778628.906981 -2365910.741421 2235.627870 0.010000 0.010000 0.010000 0.000000 5778628.882678 -2365910.760134 2235.627870
2021 05 15 11 59 00 5778628.905602 -2365910.737184 2235.640390 0.010000 0.010000 0.010000 0.000000 5778628.881284 -2365910.755908 2235.640390
2021 05 16 11 59 00 5778628.911133 -2365910.742316 2235.633700 0.010000 0.010000 0.010000 0.000000 5778628.886800 -2365910.761053 2235.633700
2021 05 17 11 59 00 5778628.909914 -2365910.742649 2235.627150 0.010000 0.010000 0.010000 0.000000 5778628.885565 -2365910.761398 2235.627150
2021 05 18 11 59 00 5778628.913215 -2365910.742322 2235.632250 0.010000 0.010000 0.010000 0.000000 5778628.888851 -2365910.761082 2235.632250
2021 05 19 11 59 00 5778628.905016 -2365910.736105 2235.630020 0.010000 0.010000 0.010000 0.000000 5778628.880637 -2365910.754877 2235.630020
2021 05 20 11 59 00 5778628.905887 -2365910.744898 2235.635250 0.010000 0.010000 0.010000 0.000000 5778628.881493 -2365910.763681 2235.635250
2021 05 21 11 59 00 5778628.903638 -2365910.735011 2235.639020 0.010000 0.010000 0.010000 0.000000 5778628.879228 -2365910.753806 2235.639020
2021 05 22 11 59 00 5778628.899049 -2365910.744953 2235.646090 0.010000 0.010000 0.010000 0.000000 5778628.874624 -2365910.763761 2235.646090
2021 05 23 11 59 00 5778628.899130 -2365910.736556 2235.625180 0.010000 0.010000 0.010000 0.000000 5778628.874690 -2365910.755375 2235.625180
2021 05 24 11 59 00 5778628.919851 -2365910.738439 2235.624350 0.010000 0.010000 0.010000 0.000000 5778628.895396 -2365910.757270 2235.624350
2021 05 25 11 59 00 5778628.903642 -2365910.741322 2235.641040 0.010000 0.010000 0.010000 0.000000 5778628.879171 -2365910.760164 2235.641040
2021 05 26 11 59 00 5778628.900503 -2365910.738005 2235.648750 0.010000 0.010000 0.010000 0.000000 5778628.876017 -2365910.756859 2235.648750
2021 05 27 11 59 00 5778628.900814 -2365910.734538 2235.633760 0.010000 0.010000 0.010000 0.000000 5778628.876313 -2365910.753404 2235.633760
2021 05 28 11 59 00 5778628.900305 -2365910.733061 2235.631400 0.010000 0.010000 0.010000 0.000000 5778628.875789 -2365910.751938 2235.631400
2021 05 29 11 59 00 5778628.900576 -2365910.734523 2235.632870 0.010000 0.010000 0.010000 0.000000 5778628.876044 -2365910.753413 2235.632870
2021 05 30 11 59 00 5778628.896117 -2365910.735366 2235.636120 0.010000 0.010000 0.010000 0.000000 5778628.871570 -2365910.754267 2235.636120
2021 05 31 11 59 00 5778628.899848 -2365910.729659 2235.638700 0.010000 0.010000 0.010000 0.000000 5778628.875286 -2365910.748572 2235.638700
2021 06 01 11 59 00 5778628.901769 -2365910.731842 2235.631730 0.010000 0.010000 0.010000 0.000000 5778628.877192 -2365910.750767 2235.631730
2021 06 02 11 59 00 5778628.904710 -2365910.728255 2235.652100 0.010000 0.010000 0.010000 0.000000 5778628.880117 -2365910.747191 2235.652100
2021 06 03 11 59 00 5778628.899591 -2365910.720988 2235.637580 0.010000 0.010000 0.010000 0.000000 5778628.874983 -2365910.739936 2235.637580
